row_id,source_package_id,source_sha256,source_table,curve_lane,au_code,sph,species_composition_raw,species_components_json,species_percent_total,spp1_si,spp2_si,spp3_si,spp4_si,spp5_si,genetic_gain_spp1,genetic_gain_spp2,genetic_gain_spp3,genetic_gain_spp4,genetic_gain_spp5,productive_area_ha,thlb_area_ha,pdf_page_start,pdf_page_end,appendix_page_start,appendix_page_end,source_anchor,continuation_row_count,parse_confidence,review_status,model_input_status,parser_warnings,raw_start_cells_json,raw_continuation_cells_json
p10r_table_57_014,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm106s,1200,Cw85 Hw15,"[{""species"": ""Cw"", ""percent"": 85}, {""species"": ""Hw"", ""percent"": 15}]",100,23.3,25.2,-,-,-,21.0,-,-,-,-,,336,373,373,127 of 183,127 of 183,PDF pages 373-373; Appendix B pages 127 of 183-127 of 183; Table 57,3,high,parsed_candidate,not_model_input,,"[""Fvm106s"", ""1,200"", ""Cw8"", ""23.3"", ""25.2"", ""-"", ""-"", ""-"", ""21.0"", ""-"", ""-"", ""-"", ""-"", ""336""]","[[""5""], [""Hw1""], [""5""]]"
p10r_table_57_015,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm107,1200,Hw45 Cw25 Fdc15 Ss10 Dr5,"[{""species"": ""Hw"", ""percent"": 45}, {""species"": ""Cw"", ""percent"": 25}, {""species"": ""Fdc"", ""percent"": 15}, {""species"": ""Ss"", ""percent"": 10}, {""species"": ""Dr"", ""percent"": 5}]",100,32.6,24.0,36.7,32.0,26.0,-,21.0,16.0,-,32.0,,1298,373,374,127 of 183,128 of 183,PDF pages 373-374; Appendix B pages 127 of 183-128 of 183; Table 57,11,high,parsed_candidate,not_model_input,,"[""Fvm107"", ""1,200"", ""Hw4"", ""32.6"", ""24.0"", ""36.7"", ""32.0"", ""26.0"", ""-"", ""21.0"", ""16.0"", ""-"", ""32.0"", ""1,298""]","[[""5""], [""Cw2""], [""Spp1"", ""Spp2"", ""Spp3"", ""Spp4"", ""Spp5"", ""B""], [""Are""], [""a""], ["")""], [""5""], [""Fdc1""], [""5""], [""Ss10""], [""Dr5""]]"
p10r_table_57_016,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm109,1200,Hw45 Cw25 Ss20 Dr5 Fdc5,"[{""species"": ""Hw"", ""percent"": 45}, {""species"": ""Cw"", ""percent"": 25}, {""species"": ""Ss"", ""percent"": 20}, {""species"": ""Dr"", ""percent"": 5}, {""species"": ""Fdc"", ""percent"": 5}]",100,28.0,24.0,28.0,26.0,31.6,-,21.0,-,-,16.0,,388,374,374,128 of 183,128 of 183,PDF pages 374-374; Appendix B pages 128 of 183-128 of 183; Table 57,6,high,parsed_candidate,not_model_input,,"[""Fvm109"", ""1,200"", ""Hw4"", ""28.0"", ""24.0"", ""28.0"", ""26.0"", ""31.6"", ""-"", ""21.0"", ""-"", ""-"", ""16.0"", ""388""]","[[""5""], [""Cw2""], [""5""], [""Ss20""], [""Dr5""], [""Fdc5""]]"
p10r_table_57_017,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm111,1200,Hw45 Ss30 Cw20 Dr5,"[{""species"": ""Hw"", ""percent"": 45}, {""species"": ""Ss"", ""percent"": 30}, {""species"": ""Cw"", ""percent"": 20}, {""species"": ""Dr"", ""percent"": 5}]",100,30.4,32.0,24.0,26.0,-,-,-,21.0,-,-,,75,374,374,128 of 183,128 of 183,PDF pages 374-374; Appendix B pages 128 of 183-128 of 183; Table 57,5,high,parsed_candidate,not_model_input,,"[""Fvm111"", ""1,200"", ""Hw4"", ""30.4"", ""32.0"", ""24.0"", ""26.0"", ""-"", ""-"", ""-"", ""21.0"", ""-"", ""-"", ""75""]","[[""5""], [""Ss30""], [""Cw2""], [""0""], [""Dr5""]]"
p10r_table_57_018,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm114,1200,Cw80 Hw10 Yc5 Ss3 Plc2,"[{""species"": ""Cw"", ""percent"": 80}, {""species"": ""Hw"", ""percent"": 10}, {""species"": ""Yc"", ""percent"": 5}, {""species"": ""Ss"", ""percent"": 3}, {""species"": ""Plc"", ""percent"": 2}]",100,19.4,21.0,19.4,26.0,19.4,21.0,-,10.0,-,-,,3158,374,374,128 of 183,128 of 183,PDF pages 374-374; Appendix B pages 128 of 183-128 of 183; Table 57,6,high,parsed_candidate,not_model_input,,"[""Fvm114"", ""1,200"", ""Cw8"", ""19.4"", ""21.0"", ""19.4"", ""26.0"", ""19.4"", ""21.0"", ""-"", ""10.0"", ""-"", ""-"", ""3,158""]","[[""0""], [""Hw1""], [""0""], [""Yc5""], [""Ss3""], [""Plc2""]]"
p10r_table_57_019,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm131,800,Cw80 Hw10 Dr4 Plc3 Ss3,"[{""species"": ""Cw"", ""percent"": 80}, {""species"": ""Hw"", ""percent"": 10}, {""species"": ""Dr"", ""percent"": 4}, {""species"": ""Plc"", ""percent"": 3}, {""species"": ""Ss"", ""percent"": 3}]",100,19.4,21.0,26.0,19.4,26.0,21.0,-,-,-,-,,75,374,374,128 of 183,128 of 183,PDF pages 374-374; Appendix B pages 128 of 183-128 of 183; Table 57,6,high,parsed_candidate,not_model_input,,"[""Fvm131"", ""800"", ""Cw8"", ""19.4"", ""21.0"", ""26.0"", ""19.4"", ""26.0"", ""21.0"", ""-"", ""-"", ""-"", ""-"", ""75""]","[[""0""], [""Hw1""], [""0""], [""Dr4""], [""Plc3""], [""Ss3""]]"
p10r_table_57_020,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm133,800,Cw70 Plc20 Hw5 Ss5,"[{""species"": ""Cw"", ""percent"": 70}, {""species"": ""Plc"", ""percent"": 20}, {""species"": ""Hw"", ""percent"": 5}, {""species"": ""Ss"", ""percent"": 5}]",100,19.4,19.4,21.0,26.0,-,21.0,-,-,-,-,,49,374,374,128 of 183,128 of 183,PDF pages 374-374; Appendix B pages 128 of 183-128 of 183; Table 57,4,high,parsed_candidate,not_model_input,,"[""Fvm133"", ""800"", ""Cw7"", ""19.4"", ""19.4"", ""21.0"", ""26.0"", ""-"", ""21.0"", ""-"", ""-"", ""-"", ""-"", ""49""]","[[""0""], [""Plc20""], [""Hw5""], [""Ss5""]]"
p10r_table_57_021,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm201,1200,Hw30 Yc25 Ba20 Cw20 Fdc5,"[{""species"": ""Hw"", ""percent"": 30}, {""species"": ""Yc"", ""percent"": 25}, {""species"": ""Ba"", ""percent"": 20}, {""species"": ""Cw"", ""percent"": 20}, {""species"": ""Fdc"", ""percent"": 5}]",100,28.0,20.0,25.7,20.0,31.6,1.1,10.0,-,21.0,11.0,,14134,374,374,128 of 183,128 of 183,PDF pages 374-374; Appendix B pages 128 of 183-128 of 183; Table 57,6,high,parsed_candidate,not_model_input,,"[""Fvm201"", ""1,200"", ""Hw3"", ""28.0"", ""20.0"", ""25.7"", ""20.0"", ""31.6"", ""1.1"", ""10.0"", ""-"", ""21.0"", ""11.0"", ""14,134""]","[[""0""], [""Yc25""], [""Ba20""], [""Cw2""], [""0""], [""Fdc5""]]"
p10r_table_57_022,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm203,1200,Hw30 Cw30 Ba20 Yc20,"[{""species"": ""Hw"", ""percent"": 30}, {""species"": ""Cw"", ""percent"": 30}, {""species"": ""Ba"", ""percent"": 20}, {""species"": ""Yc"", ""percent"": 20}]",100,16.0,16.0,13.8,16.0,-,-,21.0,-,10.0,-,,890,374,374,128 of 183,128 of 183,PDF pages 374-374; Appendix B pages 128 of 183-128 of 183; Table 57,5,high,parsed_candidate,not_model_input,,"[""Fvm203"", ""1,200"", ""Hw3"", ""16.0"", ""16.0"", ""13.8"", ""16.0"", ""-"", ""-"", ""21.0"", ""-"", ""10.0"", ""-"", ""890""]","[[""0""], [""Cw3""], [""0""], [""Ba20""], [""Yc20""]]"
p10r_table_57_023,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm205,1200,Hw40 Cw30 Ba15 Yc15,"[{""species"": ""Hw"", ""percent"": 40}, {""species"": ""Cw"", ""percent"": 30}, {""species"": ""Ba"", ""percent"": 15}, {""species"": ""Yc"", ""percent"": 15}]",100,-,-,-,-,,,,,,,,247,374,375,128 of 183,129 of 183,PDF pages 374-375; Appendix B pages 128 of 183-129 of 183; Table 57,9,review_required,parser_review_required,not_model_input,repaired_known_pdf_page_split_fvm205,"[""Fvm2"", ""1,2"", ""Hw4"", ""28."", ""24."", ""28."", ""24."", ""-"", ""-"", ""21."", ""-"", ""10."", ""-"", ""247""]","[[""Spp1"", ""Spp2"", ""Spp3"", ""Spp4"", ""Spp5"", ""B""], [""Are""], [""a""], ["")""], [""05"", ""00"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""], [""Cw3""], [""0""], [""Ba15""], [""Yc15""]]"
p10r_table_57_024,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm207,1200,Hw40 Cw30 Ba20 Yc10,"[{""species"": ""Hw"", ""percent"": 40}, {""species"": ""Cw"", ""percent"": 30}, {""species"": ""Ba"", ""percent"": 20}, {""species"": ""Yc"", ""percent"": 10}]",100,28.0,24.0,28.0,24.0,-,-,21.0,-,10.0,-,,70,375,375,129 of 183,129 of 183,PDF pages 375-375; Appendix B pages 129 of 183-129 of 183; Table 57,5,high,parsed_candidate,not_model_input,,"[""Fvm207"", ""1,200"", ""Hw4"", ""28.0"", ""24.0"", ""28.0"", ""24.0"", ""-"", ""-"", ""21.0"", ""-"", ""10.0"", ""-"", ""70""]","[[""0""], [""Cw3""], [""0""], [""Ba20""], [""Yc10""]]"
p10r_table_57_025,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm208,1200,Hw40 Cw30 Ba20 Yc10,"[{""species"": ""Hw"", ""percent"": 40}, {""species"": ""Cw"", ""percent"": 30}, {""species"": ""Ba"", ""percent"": 20}, {""species"": ""Yc"", ""percent"": 10}]",100,28.0,24.0,28.0,24.0,-,-,21.0,-,10.0,-,,192,375,375,129 of 183,129 of 183,PDF pages 375-375; Appendix B pages 129 of 183-129 of 183; Table 57,5,high,parsed_candidate,not_model_input,,"[""Fvm208"", ""1,200"", ""Hw4"", ""28.0"", ""24.0"", ""28.0"", ""24.0"", ""-"", ""-"", ""21.0"", ""-"", ""10.0"", ""-"", ""192""]","[[""0""], [""Cw3""], [""0""], [""Ba20""], [""Yc10""]]"
p10r_table_57_026,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,Fvm211,1200,Hw40 Cw30 Yc20 Ba10,"[{""species"": ""Hw"", ""percent"": 40}, {""species"": ""Cw"", ""percent"": 30}, {""species"": ""Yc"", ""percent"": 20}, {""species"": ""Ba"", ""percent"": 10}]",100,16.0,16.0,16.0,13.8,-,-,21.0,10.0,-,-,,245,375,375,129 of 183,129 of 183,PDF pages 375-375; Appendix B pages 129 of 183-129 of 183; Table 57,5,high,parsed_candidate,not_model_input,,"[""Fvm211"", ""1,200"", ""Hw4"", ""16.0"", ""16.0"", ""16.0"", ""13.8"", ""-"", ""-"", ""21.0"", ""10.0"", ""-"", ""-"", ""245""]","[[""0""], [""Cw3""], [""0""], [""Yc20""], [""Ba10""]]"
p10r_table_57_027,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,FMH01,1200,Hw40 Ba30 Yc30,"[{""species"": ""Hw"", ""percent"": 40}, {""species"": ""Ba"", ""percent"": 30}, {""species"": ""Yc"", ""percent"": 30}]",100,16.0,12.0,14.1,-,-,-,-,10.0,-,-,,939,375,375,129 of 183,129 of 183,PDF pages 375-375; Appendix B pages 129 of 183-129 of 183; Table 57,3,high,parsed_candidate,not_model_input,,"[""FMH01"", ""1,200"", ""Hw4"", ""16.0"", ""12.0"", ""14.1"", ""-"", ""-"", ""-"", ""-"", ""10.0"", ""-"", ""-"", ""939""]","[[""0""], [""Ba30""], [""Yc30""]]"
p10r_table_57_028,tfl6_mp11_202606_public_pdf,44591c1024254e36d8989df45a2b489a624d5669c5ae01a6ebfd961b50a7321b,Table 57,future_managed,FMH22,800,Hw40 Ba30 Yc30,"[{""species"": ""Hw"", ""percent"": 40}, {""species"": ""Ba"", ""percent"": 30}, {""species"": ""Yc"", ""percent"": 30}]",100,16.0,12.0,14.1,-,-,-,-,10.0,-,-,,216,375,375,129 of 183,129 of 183,PDF pages 375-375; Appendix B pages 129 of 183-129 of 183; Table 57,3,high,parsed_candidate,not_model_input,,"[""FMH22"", ""800"", ""Hw4"", ""16.0"", ""12.0"", ""14.1"", ""-"", ""-"", ""-"", ""-"", ""10.0"", ""-"", ""-"", ""216""]","[[""0""], [""Ba30""], [""Yc30""]]"
